Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      50/50          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [139]
-----------------------------------------------
                0.00    0.00   31989/31989       AStarLib::IDAStar<std::pair<int, int>, double>::search(AStarLib::Graph<std::pair<int, int>, double> const&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&, double, double, std::pair<int, int> const&) [7]
[85]     0.0    0.00    0.00   31989         MyGraph::getCost(std::pair<int, int> const&, std::pair<int, int> const&) const [85]
                0.00    0.00   63978/128334      __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int) [25]
-----------------------------------------------
                0.00    0.00      50/31908       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [139]
                0.00    0.00    6663/31908       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [105]
                0.00    0.00   25195/31908       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [95]
[86]     0.0    0.00    0.00   31908         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [86]
                0.00    0.00   25246/25246       std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00   31898/31898       AStarLib::IDAStar<std::pair<int, int>, double>::search(AStarLib::Graph<std::pair<int, int>, double> const&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&, double, double, std::pair<int, int> const&) [7]
[87]     0.0    0.00    0.00   31898         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back() [87]
                0.00    0.00   31898/73395       void std::allocator_traits<std::allocator<std::pair<int, int> > >::destroy<std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*) [34]
-----------------------------------------------
                0.00    0.00       5/25250       std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_check_len(unsigned long, char const*) const [281]
                0.00    0.00   25245/25250       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [94]
[88]     0.0    0.00    0.00   25250         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [88]
-----------------------------------------------
                0.00    0.00   25246/25246       std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [92]
[89]     0.0    0.00    0.00   25246         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00   25246/25246       std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [93]
[90]     0.0    0.00    0.00   25246         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [90]
                0.00    0.00   25246/75737       __gnu_cxx::new_allocator<std::pair<int, int> >::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00       1/25246       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_range_initialize<std::pair<int, int> const*>(std::pair<int, int> const*, std::pair<int, int> const*, std::forward_iterator_tag) [347]
                0.00    0.00      50/25246       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [139]
                0.00    0.00   25195/25246       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [95]
[91]     0.0    0.00    0.00   25246         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [91]
                0.00    0.00   25246/25246       std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [93]
-----------------------------------------------
                0.00    0.00   25246/25246       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [86]
[92]     0.0    0.00    0.00   25246         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [92]
                0.00    0.00   25246/25246       __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00   25246/25246       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [91]
[93]     0.0    0.00    0.00   25246         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [93]
                0.00    0.00   25246/25246       __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [90]
-----------------------------------------------
                0.00    0.00      50/25245       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [139]
                0.00    0.00   25195/25245       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [95]
[94]     0.0    0.00    0.00   25245         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [94]
                0.00    0.00  100980/100980      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [29]
                0.00    0.00   50490/50490       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [56]
                0.00    0.00   25245/25250       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [88]
-----------------------------------------------
                0.00    0.00   25195/25195       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [73]
[95]     0.0    0.00    0.00   25195         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [95]
                0.00    0.00   50390/367872      int& std::forward<int&>(std::remove_reference<int&>::type&) [17]
                0.00    0.00   50390/50490       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [59]
                0.00    0.00   50390/57175       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [40]
                0.00    0.00   50390/419618      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [16]
                0.00    0.00   50390/50490       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [57]
                0.00    0.00   25195/25245       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [94]
                0.00    0.00   25195/70865       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [35]
                0.00    0.00   25195/100046      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [30]
                0.00    0.00   25195/25246       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [91]
                0.00    0.00   25195/39284       void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [72]
                0.00    0.00   25195/31908       std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00    7431/15662       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [99]
                0.00    0.00    8231/15662       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [97]
[96]     0.0    0.00    0.00   15662         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [96]
-----------------------------------------------
                0.00    0.00    1600/8231        printGrid(MyGraph&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [9]
                0.00    0.00    6631/8231        MyGraph::getNeighbors(std::pair<int, int> const&) const [6]
[97]     0.0    0.00    0.00    8231         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [97]
                0.00    0.00    8231/15662       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [96]
-----------------------------------------------
                0.00    0.00    7619/7619        __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__find_if<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>, std::random_access_iterator_tag) [118]
[98]     0.0    0.00    0.00    7619         bool __gnu_cxx::__ops::_Iter_equals_val<std::pair<int, int> const>::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [98]
                0.00    0.00    7619/223721      bool std::operator==<int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [21]
                0.00    0.00    7619/60667       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [37]
-----------------------------------------------
                0.00    0.00     800/7431        printGrid(MyGraph&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [9]
